name,log2FC,pvalue,Status
peak37926,-0.148586762,0.761438727,Stable
peak62384,-0.148581801,0.780975995,Stable
peak1670,-0.148555968,0.775321858,Stable
peak11019,-0.148542089,0.79834745,Stable
peak61576,-0.148535567,0.757863486,Stable
peak68063,-0.148495185,0.739420557,Stable
peak35195,-0.148472215,0.754645416,Stable
peak52,-0.148471541,0.797655838,Stable
peak23090,-0.148471541,0.797655838,Stable
peak53984,-0.148432505,0.784766561,Stable
peak42873,-0.148426193,0.752558301,Stable
peak38384,-0.148419295,0.80569761,Stable
peak1868,-0.148376824,0.774201576,Stable
peak23676,-0.148360479,0.751216324,Stable
peak68742,-0.148340176,0.762466379,Stable
peak13264,-0.148321263,0.717673556,Stable
peak49684,-0.148307891,0.777496079,Stable
peak73474,-0.148307891,0.777496079,Stable
peak27466,-0.148292941,0.787483716,Stable
peak72138,-0.148292941,0.787483716,Stable
peak63217,-0.148271653,0.766320514,Stable
peak16851,-0.148208853,0.761766887,Stable
peak43262,-0.148167188,0.755306868,Stable
peak8409,-0.148159783,0.798864951,Stable
peak70308,-0.14809975,0.889893448,Stable
peak54931,-0.148036018,0.779180787,Stable
peak15516,-0.147997573,0.75799549,Stable
peak4928,-0.147984009,0.774739217,Stable
peak14998,-0.147984009,0.774739217,Stable
peak69048,-0.147984009,0.774739217,Stable
peak49919,-0.147950259,0.801537367,Stable
peak57794,-0.147931204,0.791876768,Stable
peak70942,-0.147881346,0.81286047,Stable
peak52056,-0.147875721,0.790779745,Stable
peak43308,-0.147870394,0.761285676,Stable
peak6904,-0.147850139,0.761675168,Stable
peak65957,-0.14780222,0.782242896,Stable
peak43228,-0.147799806,0.775335897,Stable
peak41020,-0.14779927,0.804806816,Stable
peak49467,-0.147792226,0.789686965,Stable
peak45953,-0.147787132,0.77817187,Stable
peak36276,-0.147716052,0.808376046,Stable
peak46050,-0.147712457,0.755287018,Stable
peak3721,-0.147699837,0.721629586,Stable
peak72200,-0.147684905,0.773670647,Stable
peak61516,-0.147674009,0.799724633,Stable
peak33610,-0.147673121,0.751305018,Stable
peak20431,-0.147601269,0.757389942,Stable
peak6887,-0.147555658,0.734941567,Stable
peak1618,-0.147538259,0.776054103,Stable
peak64801,-0.147473444,0.752594344,Stable
peak300,-0.147463012,0.773196676,Stable
peak66690,-0.147453418,0.813137784,Stable
peak23154,-0.147433688,0.71399568,Stable
peak11580,-0.147409264,0.788093403,Stable
peak6658,-0.147311875,0.777748144,Stable
peak61978,-0.147293836,0.793765049,Stable
peak57042,-0.147271788,0.801230705,Stable
peak3865,-0.147257484,0.781518441,Stable
peak16371,-0.147250541,0.766637763,Stable
peak3829,-0.147248958,0.809311275,Stable
peak63945,-0.147175108,0.83030998,Stable
peak57101,-0.147163193,0.807220515,Stable
peak13943,-0.147086255,0.763593443,Stable
peak19696,-0.147086255,0.763593443,Stable
peak63979,-0.147080536,0.781756411,Stable
peak25187,-0.14705237,0.789237382,Stable
peak30977,-0.147038706,0.77741814,Stable
peak51001,-0.147011157,0.76993947,Stable
peak21428,-0.146956043,0.754722978,Stable
peak34878,-0.146947726,0.758900531,Stable
peak42604,-0.146940473,0.785181659,Stable
peak55210,-0.146940473,0.785181659,Stable
peak73220,-0.14692572,0.816599461,Stable
peak18290,-0.146892833,0.753714592,Stable
peak57514,-0.146869032,0.798926152,Stable
peak53124,-0.146818532,0.812063368,Stable
peak26451,-0.146787317,0.795043576,Stable
peak589,-0.146774419,0.783722005,Stable
peak49885,-0.146774419,0.783722005,Stable
peak15066,-0.146742289,0.776432793,Stable
peak32262,-0.146730788,0.773722725,Stable
peak53283,-0.146702706,0.801854875,Stable
peak62822,-0.146633772,0.777858891,Stable
peak63806,-0.146633772,0.777858891,Stable
peak7932,-0.14662903,0.774115034,Stable
peak34709,-0.146626766,0.775353778,Stable
peak15355,-0.146554943,0.8100854,Stable
peak46390,-0.146534481,0.773924615,Stable
peak547,-0.146528231,0.742723867,Stable
peak58437,-0.146488663,0.79953926,Stable
peak117,-0.146480936,0.780956036,Stable
peak9915,-0.146480936,0.780956036,Stable
peak26575,-0.146475114,0.801986285,Stable
peak937,-0.146455682,0.789814302,Stable
peak63570,-0.146409589,0.779153597,Stable
peak8347,-0.146397012,0.75131793,Stable
peak50008,-0.146382764,0.770567577,Stable
peak15555,-0.14636736,0.752782387,Stable
peak57619,-0.146339911,0.787940999,Stable
peak39846,-0.146327094,0.780226681,Stable
peak48369,-0.14631688,0.800900932,Stable
peak29878,-0.146280995,0.80148343,Stable
peak26110,-0.146261207,0.76438284,Stable
peak43581,-0.14624078,0.789861131,Stable
peak14181,-0.146219599,0.79971155,Stable
peak2005,-0.146188831,0.77662682,Stable
peak7655,-0.146161085,0.80359117,Stable
peak25388,-0.146132492,0.794981678,Stable
peak30235,-0.146132492,0.794981678,Stable
peak69419,-0.146108119,0.803373482,Stable
peak20981,-0.146100135,0.758643119,Stable
peak12927,-0.146073509,0.773992663,Stable
peak46499,-0.146068159,0.753191351,Stable
peak50276,-0.146030619,0.747235041,Stable
peak27425,-0.146007777,0.788747272,Stable
peak74115,-0.146001556,0.756088973,Stable
peak48502,-0.145988619,0.752857165,Stable
peak52855,-0.145966944,0.788795415,Stable
peak43133,-0.145940985,0.761539991,Stable
peak54652,-0.145940985,0.761539991,Stable
peak49864,-0.145936499,0.823811436,Stable
peak9556,-0.145926995,0.758582007,Stable
peak57561,-0.145886296,0.778026153,Stable
peak5068,-0.14586162,0.736083122,Stable
peak74367,-0.145830193,0.80344122,Stable
peak36584,-0.145829295,0.824994697,Stable
peak20305,-0.145803254,0.73814233,Stable
peak22982,-0.145796021,0.774732795,Stable
peak73349,-0.145793407,0.771643579,Stable
peak33113,-0.145743782,0.775538544,Stable
peak7031,-0.145718389,0.775177989,Stable
peak30747,-0.145718366,0.788566476,Stable
peak21369,-0.145711722,0.800792369,Stable
peak41175,-0.14569679,0.803231952,Stable
peak33681,-0.145666452,0.795575904,Stable
peak58308,-0.145608041,0.804232246,Stable
peak55054,-0.145587056,0.781214057,Stable
peak58021,-0.145587056,0.781214057,Stable
peak4745,-0.145563071,0.76283058,Stable
peak49609,-0.145563071,0.76283058,Stable
peak61832,-0.145532563,0.761135772,Stable
peak12638,-0.145503935,0.754999359,Stable
peak30013,-0.145475287,0.774701916,Stable
peak27941,-0.145423761,0.806210328,Stable
peak7860,-0.145393602,0.823084089,Stable
peak2988,-0.145366113,0.80495117,Stable
peak33509,-0.14534655,0.76637502,Stable
peak67994,-0.14534655,0.76637502,Stable
peak48801,-0.145201947,0.792072063,Stable
peak20421,-0.145172594,0.764795633,Stable
peak69479,-0.145172594,0.764795633,Stable
peak51437,-0.14515162,0.796979432,Stable
peak41097,-0.145145063,0.806375056,Stable
peak51930,-0.145122198,0.754091624,Stable
peak28895,-0.145103756,0.780302854,Stable
peak68717,-0.145099381,0.794853652,Stable
peak38081,-0.145087255,0.833499458,Stable
peak53523,-0.145064739,0.802726017,Stable
peak57250,-0.145064739,0.802726017,Stable
peak20072,-0.145063178,0.78160499,Stable
peak41981,-0.145048943,0.775681043,Stable
peak53994,-0.145037627,0.770969243,Stable
peak55177,-0.145036463,0.820929421,Stable
peak7177,-0.145029906,0.780642205,Stable
peak2561,-0.144987413,0.813360115,Stable
peak4005,-0.144982446,0.640263624,Stable
peak52851,-0.144937037,0.768012678,Stable
peak2907,-0.144936781,0.771464673,Stable
peak40299,-0.144887065,0.766454835,Stable
peak27848,-0.14480598,0.784003319,Stable
peak33558,-0.144785722,0.809858853,Stable
peak74776,-0.144734622,0.785906703,Stable
peak36225,-0.144684359,0.801007561,Stable
peak17882,-0.144660537,0.804551729,Stable
peak59798,-0.144634064,0.769954455,Stable
peak23601,-0.14462072,0.772249786,Stable
peak66947,-0.14460484,0.810516324,Stable
peak25350,-0.144598705,0.778747263,Stable
peak63573,-0.144585165,0.79918244,Stable
peak8307,-0.144580759,0.787786145,Stable
peak26277,-0.144536703,0.778359159,Stable
peak60933,-0.14452939,0.798142393,Stable
peak54713,-0.144507964,0.805458275,Stable
peak63111,-0.144503655,0.750407334,Stable
peak5502,-0.144501556,0.770342419,Stable
peak57926,-0.144501556,0.770342419,Stable
peak58168,-0.14449508,0.785070565,Stable
peak10465,-0.144493928,0.793904622,Stable
peak70474,-0.144475155,0.802895137,Stable
peak22625,-0.144423966,0.755052166,Stable
peak35640,-0.144419314,0.79333426,Stable
peak48803,-0.144383327,0.800050565,Stable
peak64913,-0.144383327,0.800050565,Stable
peak62100,-0.144381847,0.775907294,Stable
peak52228,-0.144374817,0.763097072,Stable
peak57368,-0.144347484,0.804244175,Stable
peak19530,-0.144302274,0.758157524,Stable
peak9158,-0.144300958,0.808815193,Stable
peak62430,-0.144270477,0.816164681,Stable
peak30489,-0.144247033,0.764476828,Stable
peak20379,-0.144197287,0.560312299,Stable
peak6556,-0.144184772,0.800180374,Stable
peak24157,-0.144154556,0.751548978,Stable
peak67918,-0.144137902,0.814422015,Stable
peak15134,-0.144097287,0.812570938,Stable
peak22116,-0.144084234,0.762289698,Stable
peak63600,-0.14407898,0.740456479,Stable
peak49154,-0.143999456,0.809605807,Stable
peak6339,-0.143998436,0.707559726,Stable
peak10473,-0.143989847,0.80368011,Stable
peak349,-0.14396443,0.768975037,Stable
peak61081,-0.14396443,0.768975037,Stable
peak57253,-0.14396274,0.82043188,Stable
peak16625,-0.143962099,0.794515771,Stable
peak24478,-0.143959969,0.803479674,Stable
peak44620,-0.143929719,0.803416021,Stable
peak48735,-0.143929475,0.812231259,Stable
peak8851,-0.143907961,0.764310765,Stable
peak40409,-0.143898124,0.783702923,Stable
peak58909,-0.143898124,0.783702923,Stable
peak64454,-0.143852157,0.724839506,Stable
peak5533,-0.143830953,0.790809338,Stable
peak59229,-0.143762216,0.790859145,Stable
peak29320,-0.143725214,0.760135469,Stable
peak61100,-0.143590618,0.769534992,Stable
peak11478,-0.14358863,0.787172943,Stable
peak20590,-0.143548518,0.82621862,Stable
peak39693,-0.143519715,0.754857857,Stable
peak65213,-0.143411322,0.793634487,Stable
peak12243,-0.143396055,0.777855734,Stable
peak2335,-0.143393116,0.808504367,Stable
peak36761,-0.143380822,0.832007088,Stable
peak3869,-0.143364605,0.794278681,Stable
peak28542,-0.143319916,0.776727087,Stable
peak63152,-0.143319916,0.776727087,Stable
peak60922,-0.143295005,0.805862886,Stable
peak54534,-0.143288967,0.759355058,Stable
peak40203,-0.143257579,0.769218391,Stable
peak73805,-0.143231951,0.756074732,Stable
peak4750,-0.143185392,0.787622246,Stable
peak40303,-0.143153269,0.807295494,Stable
peak25207,-0.143151795,0.787466195,Stable
peak68162,-0.143134875,0.826120526,Stable
peak72229,-0.143129207,0.793273039,Stable
peak56416,-0.143081154,0.768276896,Stable
peak27910,-0.143040911,0.804812414,Stable
peak70470,-0.143040911,0.804812414,Stable
peak38400,-0.14299949,0.818658769,Stable
peak31255,-0.142885944,0.798368666,Stable
peak13136,-0.14288014,0.749445781,Stable
peak18285,-0.142876521,0.760163975,Stable
peak60363,-0.142864986,0.800676125,Stable
peak34703,-0.142752774,0.772763522,Stable
peak50441,-0.142719715,0.782920483,Stable
peak25701,-0.142697681,0.805482473,Stable
peak59267,-0.142670221,0.803244737,Stable
peak53090,-0.14263179,0.772225304,Stable
peak11997,-0.1426314,0.787442126,Stable
peak67196,-0.14262577,0.742332384,Stable
peak65197,-0.142613378,0.784741861,Stable
peak39775,-0.142611427,0.780367773,Stable
peak62654,-0.142599045,0.781146039,Stable
peak67784,-0.142599045,0.781146039,Stable
peak24294,-0.142597996,0.762900957,Stable
peak33245,-0.142517235,0.810731757,Stable
peak3497,-0.142512889,0.79642566,Stable
peak74278,-0.142444928,0.807083927,Stable
peak69075,-0.142433378,0.764671716,Stable
peak66293,-0.142393394,0.80305936,Stable
peak34220,-0.142390384,0.783972101,Stable
peak19230,-0.142383596,0.807500595,Stable
peak43587,-0.142371336,0.778075359,Stable
peak51953,-0.14235466,0.906024126,Stable
peak53542,-0.142351638,0.800377023,Stable
peak27252,-0.142340997,0.777260962,Stable
peak24541,-0.142319714,0.829960298,Stable
peak55349,-0.142311245,0.802454751,Stable
peak31040,-0.14231044,0.738536561,Stable
peak46920,-0.142297599,0.763847789,Stable
peak69279,-0.142291021,0.781911925,Stable
peak38694,-0.142285302,0.775412125,Stable
peak13183,-0.142268816,0.804017711,Stable
peak24304,-0.142244123,0.756173052,Stable
peak53535,-0.142244123,0.756173052,Stable
peak26284,-0.142209622,0.781403571,Stable
peak6417,-0.142189881,0.797602423,Stable
peak31257,-0.142169809,0.768347062,Stable
peak41002,-0.142169809,0.768347062,Stable
peak31684,-0.142142692,0.828844072,Stable
peak35410,-0.142137217,0.814788361,Stable
peak30065,-0.142060724,0.700998655,Stable
peak14680,-0.142058437,0.833247953,Stable
peak55356,-0.142028575,0.822189521,Stable
peak34239,-0.142018568,0.739996318,Stable
peak67556,-0.142017629,0.779874036,Stable
peak67432,-0.142011558,0.802429496,Stable
peak74893,-0.141992258,0.784481501,Stable
peak38085,-0.141969283,0.760044216,Stable
peak11078,-0.141957593,0.791691568,Stable
peak26659,-0.141952628,0.796322955,Stable
peak11811,-0.141951417,0.817818424,Stable
peak28342,-0.141925623,0.778220909,Stable
peak70030,-0.141833195,0.783076087,Stable
peak9189,-0.14181934,0.793935611,Stable
peak43966,-0.141809347,0.773073342,Stable
peak43892,-0.141779407,0.769594447,Stable
peak33058,-0.141775849,0.792634198,Stable
peak71950,-0.141760869,0.761866326,Stable
peak25246,-0.141754495,0.797792508,Stable
peak41163,-0.141751361,0.762994567,Stable
peak35890,-0.141721236,0.787632356,Stable
peak35315,-0.141617427,0.760651151,Stable
peak21012,-0.141606348,0.814303246,Stable
peak12813,-0.141571214,0.805728249,Stable
peak20454,-0.141555254,0.749150498,Stable
peak31190,-0.141506949,0.816806368,Stable
peak32494,-0.141471265,0.808659781,Stable
peak3086,-0.141463517,0.763858236,Stable
peak38667,-0.141444285,0.773069499,Stable
peak19654,-0.141439379,0.772961194,Stable
peak60895,-0.141418308,0.742581213,Stable
peak48673,-0.141405784,0.788857014,Stable
peak50302,-0.141398107,0.820793585,Stable
peak71483,-0.141367772,0.781873469,Stable
peak54197,-0.141364452,0.77151913,Stable
peak67639,-0.141315112,0.842984164,Stable
peak73973,-0.141276635,0.743020855,Stable
peak580,-0.141273933,0.798761858,Stable
peak53323,-0.141273933,0.798761858,Stable
peak31189,-0.141267589,0.793715547,Stable
peak36947,-0.141238624,0.805285031,Stable
peak5165,-0.141204758,0.757386401,Stable
peak11784,-0.141198407,0.829891042,Stable
peak74050,-0.141169969,0.780281051,Stable
peak59286,-0.141151869,0.785858466,Stable
peak60596,-0.141146547,0.803615298,Stable
peak6224,-0.141113848,0.763997509,Stable
peak73670,-0.14110377,0.787973872,Stable
peak43546,-0.141076815,0.787752429,Stable
peak74138,-0.141036657,0.76417293,Stable
peak54683,-0.14103123,0.803705505,Stable
peak8237,-0.141028801,0.781168184,Stable
peak22759,-0.141028801,0.781168184,Stable
peak70341,-0.141028801,0.781168184,Stable
peak7889,-0.141013807,0.777569253,Stable
peak29274,-0.14101315,0.796910402,Stable
peak58175,-0.14101315,0.796910402,Stable
peak44697,-0.140999138,0.80561307,Stable
peak57790,-0.140999138,0.80561307,Stable
peak27806,-0.140990416,0.775556531,Stable
peak65992,-0.140938166,0.819727812,Stable
peak24273,-0.140905649,0.745393168,Stable
peak59667,-0.140850474,0.751738572,Stable
peak39560,-0.140825949,0.80425405,Stable
peak74352,-0.140809979,0.792028845,Stable
peak75020,-0.140795027,0.759061763,Stable
peak37181,-0.14077912,0.767407901,Stable
peak49674,-0.14077912,0.767407901,Stable
peak17994,-0.140777902,0.807858351,Stable
peak71916,-0.140777902,0.807858351,Stable
peak54519,-0.140771061,0.798866551,Stable
peak20495,-0.140770738,0.810485204,Stable
peak19507,-0.140696427,0.781471191,Stable
peak61508,-0.140672965,0.765715438,Stable
peak21352,-0.140647568,0.789673031,Stable
peak30823,-0.140633829,0.838717547,Stable
peak32261,-0.140628217,0.778061624,Stable
peak30609,-0.140536121,0.83155727,Stable
peak14667,-0.140526558,0.780421386,Stable
peak52321,-0.140526558,0.780421386,Stable
peak17130,-0.140510323,0.631213032,Stable
peak3537,-0.140492251,0.830193599,Stable
peak23282,-0.140485792,0.740785399,Stable
peak59732,-0.140389875,0.762734945,Stable
peak64367,-0.140364561,0.808584162,Stable
peak15792,-0.140325611,0.800082019,Stable
peak3059,-0.14032181,0.816146834,Stable
peak10004,-0.14029255,0.761104078,Stable
peak58458,-0.14025656,0.792962704,Stable
peak60632,-0.140216427,0.792778892,Stable
peak64205,-0.140204182,0.795477191,Stable
peak17624,-0.140195508,0.791820261,Stable
peak27715,-0.140167051,0.803011534,Stable
peak4666,-0.140129986,0.766218338,Stable
peak26259,-0.140128544,0.787328101,Stable
peak10291,-0.140100972,0.839620764,Stable
peak12985,-0.140083613,0.809783332,Stable
peak62974,-0.140060066,0.806544594,Stable
peak73922,-0.140059471,0.736307236,Stable
peak48142,-0.1400049,0.770518413,Stable
peak37060,-0.139999496,0.806145638,Stable
peak41786,-0.139999496,0.806145638,Stable
peak49062,-0.139999496,0.806145638,Stable
peak72560,-0.139993941,0.776988232,Stable
peak56086,-0.139948207,0.738509454,Stable
peak7845,-0.139937904,0.81202638,Stable
peak50649,-0.139908753,0.802279589,Stable
peak68367,-0.139907429,0.814134644,Stable
peak5490,-0.139900763,0.784742721,Stable
peak11472,-0.139900763,0.784742721,Stable
peak47260,-0.139866085,0.79683925,Stable
peak57703,-0.139866085,0.79683925,Stable
peak30329,-0.139780278,0.832876397,Stable
peak1513,-0.139762714,0.808031265,Stable
peak67359,-0.13973504,0.794837487,Stable
peak53463,-0.139709727,0.797128697,Stable
peak74575,-0.139704832,0.825292213,Stable
peak20986,-0.139702152,0.824301051,Stable
peak34978,-0.139589047,0.806541211,Stable
peak54599,-0.139548967,0.776978959,Stable
peak44822,-0.139538808,0.789855401,Stable
peak50538,-0.13953759,0.806248376,Stable
peak43364,-0.139520251,0.786710888,Stable
peak59367,-0.139520251,0.786710888,Stable
peak68258,-0.139465382,0.770284165,Stable
peak14904,-0.139347617,0.834974606,Stable
peak30788,-0.139346873,0.776325428,Stable
peak15335,-0.139334526,0.765414523,Stable
peak71899,-0.139327634,0.8175767,Stable
